movie,chapter,character,listener,dialog
Harry Potter and the Chamber of Secrets,Flying to Hogwarts,Ron Weasley,Harry Potter,Harry! Hold on! Take my hand! Hold on!
Harry Potter and the Chamber of Secrets,Flying to Hogwarts,Harry Potter,Ron Weasley,I'm trying. Your hand's all sweaty.
Harry Potter and the Chamber of Secrets,Flying to Hogwarts,Harry Potter,Ron Weasley,I think we found the train.
Harry Potter and the Chamber of Secrets,Flying to Hogwarts,Ron Weasley,Harry Potter,Yeah.
Harry Potter and the Chamber of Secrets,Whomping Willow,Ron Weasley,Harry Potter,Welcome home.
Harry Potter and the Chamber of Secrets,Whomping Willow,Harry Potter,Ron Weasley,Up! Up!
Harry Potter and the Chamber of Secrets,Whomping Willow,Ron Weasley,Harry Potter,It's not working! Ahhhh!
Harry Potter and the Chamber of Secrets,Whomping Willow,Harry Potter,Ron Weasley,Up! Up! Ron! Mind that tree!
Harry Potter and the Chamber of Secrets,Whomping Willow,Ron Weasley,Harry Potter,Stop! Stop! Stop! Huh・ Aahh!
Harry Potter and the Chamber of Secrets,Whomping Willow,Harry Potter,,Ahh!
Harry Potter and the Chamber of Secrets,Whomping Willow,Ron Weasley,Harry Potter,Ahh-ha-ha! My wand! Look at my wand!
Harry Potter and the Chamber of Secrets,Whomping Willow,Harry Potter,Ron Weasley,Be thankful it's not your neck.
Harry Potter and the Chamber of Secrets,Whomping Willow,Ron Weasley,Harry Potter,What's happening?
Harry Potter and the Chamber of Secrets,Whomping Willow,Harry Potter,Ron Weasley,I don't know.
Harry Potter and the Chamber of Secrets,Whomping Willow,Whomping Willow,,Argg!
Harry Potter and the Chamber of Secrets,Whomping Willow,Harry Potter,,Ahh! Ahh! Ahh!
Harry Potter and the Chamber of Secrets,Whomping Willow,Ron Weasley,,Ahh! Ahh! Ahh!
Harry Potter and the Chamber of Secrets,Whomping Willow,Ron Weasley,,Ahh! Ahhhh! Ahh!
Harry Potter and the Chamber of Secrets,Whomping Willow,Harry Potter,,Aaaahhhh!
Harry Potter and the Chamber of Secrets,Whomping Willow,Ron Weasley,,Aaaahhhh!
Harry Potter and the Chamber of Secrets,Whomping Willow,Harry Potter,Ron Weasley,Come on! Go! Fast!
Harry Potter and the Chamber of Secrets,Whomping Willow,Harry Potter,,Ahh!
Harry Potter and the Chamber of Secrets,Whomping Willow,Ron Weasley,,Ahh!
Harry Potter and the Chamber of Secrets,Whomping Willow,Ron Weasley,Harry Potter,"Scabbers, you OK? The car! ・Dad's gonna kill me."
Harry Potter and the Chamber of Secrets,Not expelled・today,Harry Potter,Ron Weasley,"See you, Hedwig. So, a house elf shows up in my bedroom, we can't get through the barrier to platform nine and three-quarters, we almost get killed by a tree・ clearly someone doesn't want me here this year."
Harry Potter and the Chamber of Secrets,Not expelled・today,Argus Filch,"Harry Potter, Ron Weasley","Well, take a good look lads. This night might well be the last you spend in this castle. Hm. Oh, dear, we are in trouble."
Harry Potter and the Chamber of Secrets,Not expelled・today,Severus Snape,"Harry Potter, Ron Weasley",You were seen by no less than seven Muggles. Do you have any idea how serious this is? You have risked the exposure of our world. Not to mention the damage you inflicted on a Whomping Willow that's been on these grounds since before you were born.
Harry Potter and the Chamber of Secrets,Not expelled・today,Ron Weasley,Severus Snape,"Honestly, Professor Snape, I think it did more damage to us."
Harry Potter and the Chamber of Secrets,Not expelled・today,Severus Snape,"Harry Potter, Ron Weasley","Silence! I assure you, that were you in Slytherin, and your fate rested with me, the both of you would be on the train home- tonight. As it is・"
Harry Potter and the Chamber of Secrets,Not expelled・today,Albus Dumbledore,Severus Snape,・They are not.
Harry Potter and the Chamber of Secrets,Not expelled・today,Harry Potter,"Albus Dumbledore, Minerva McGonagall",Professor Dumbledore. Professor McGonagall.
Harry Potter and the Chamber of Secrets,Not expelled・today,Severus Snape,Albus Dumbledore,"Headmaster, these boys have flouted the Decree for the Restriction of Underage Wizardry. As such--"
Harry Potter and the Chamber of Secrets,Not expelled・today,Albus Dumbledore,Severus Snape,"I am well aware of our bylaws, Severus, having written quite a few of them myself. However, as head of Gryffindor house, it is for Professor McGonagall to determine the appropriate action."
Harry Potter and the Chamber of Secrets,Not expelled・today,Ron Weasley,Minerva McGonagall,"We'll go and get our stuff, then."
Harry Potter and the Chamber of Secrets,Not expelled・today,Minerva McGonagall,Ron Weasley,"What are you talking about, Mr. Weasley?"
Harry Potter and the Chamber of Secrets,Not expelled・today,Ron Weasley,Minerva McGonagall,"You're going to expel us, aren't you?"
Harry Potter and the Chamber of Secrets,Not expelled・today,Minerva McGonagall,Ron Weasley,"Not today, Mr. Weasley. But, I must impress on both of you the seriousness of what you have done. I will be writing to your families tonight, and you will both receive detention."
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Pomona Sprout,All,"Morning, everyone! Good morning, everyone!"
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,All,Pomona Sprout,"Good morning, Professor Sprout!"
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Pomona Sprout,All,"Welcome to Greenhouse Three, Second Years. Now, gather around, everyone. Today, we are going to repot Mandrakes. Who here can tell me the properties of the Mandrake root? Yes, Miss Granger."
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Hermione Granger,Pomona Sprout,"Mandrake, or Mandragora, is used to return those who have been Petrified to their original state. It's also quite dangerous. The Mandrake's cry is fatal to anyone who hears it."
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Pomona Sprout,All,"Excellent! Ten points to Gryffindor! Now, as our Mandrakes are still only seedlings their cries won't kill you yet. But they could knock you out for several hours, which is why I have given each of you a pair of earmuffs for auditory protection. So, could you please put them on, right away? Quickly! Flaps tight down, and watch me closely. You grasp your Mandrake firmly, you pull it sharply up out of the pot・"
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,All,,Aah! Ooh!
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Pomona Sprout,All,Got it? And・ now you dunk it down into the other pot and pour a little sprinkling of soil to keep him warm.
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Neville Longbottom,,Uhh・
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Pomona Sprout,Neville Longbottom,"Uh, Longbottom's been neglecting his earmuffs."
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Seamus Finnigan,Neville Longbottom,"No, ma'am, he's just fainted."
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Pomona Sprout,Neville Longbottom,"Yes, well, just leave him there. Right! On we go! Plenty of pots to go around. Grasp your Mandrake, and pull it up!"
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Other,,There's Nearly-Headless-Nick!
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Nearly Headless Nick,Percy Weasley,"Hello, Percy. Miss Clearwater."
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Percy Weasley,Nearly Headless Nick,"Hello, Sir Nicholas!"
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Ron Weasley,Harry Potter,"Huhh・ Say it, I'm doomed."
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Harry Potter,Ron Weasley,You're doomed.
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Collin Creevey,Harry Potter,"Hi, Harry!  I'm Colin Creevy! I'm in Gryffindor, too!"
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Harry Potter,Collin Creevey,"Oh- Hi, Colin. Nice to meet you."
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Dean Thomas,Ron Weasley,Ron? Is that your owl?
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Students,,"Ha-ha・ Ha, ha."
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Ron Weasley,All,"Bloody bird's a menace. Oh, no!"
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Seamus Finnigan,All,"Look, everyone! Weasley's got himself a Howler!"
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Neville Longbottom,Ron Weasley,"Go on, Ron. I ignored one from my gran once. It was horrible."
Harry Potter and the Chamber of Secrets,Mandrakes - Ron's Howler,Howler,Ron Weasley,"RONALD WEASLEY! HOW DARE YOU STEAL THAT CAR! I AM ABSOLUTLEY DISGUSTED! YOUR FATHER'S NOW FACING AN INQUIRY AT WORK, AND IT'S ENTIRELY YOUR FAULT! IF YOU PUT ANOTHER TOE OUT OF LINE, WE'LL BRING YOU STRAIGHT HOME! Oh, and Ginny, dear, congratulations on making Gryffindor. Your father and I are so proud. Thhhhbt!"
Harry Potter and the Chamber of Secrets,Gilderoy Lockhart,Gilderoy Lockhart,All,"Let me introduce you to your new Defense Against the Dark Arts teacher・ me! Gilderoy Lockhart, Order of Merlin, Third Class, Honorary Member of the Dark Force Defense League, and five-times winner of Witch Weekly's Most-Charming-Smile Award- but I don't talk about that. I didn't get rid of the Bandon Banshee by smiling at him. Huh, huh, huh・ hee, hee・ Now- be warned! It is my job to arm you against the foulest creatures known to wizardkind. You may find yourselves facing your worst fears in this room. Know only that no harm can befall you whilst I am here. I must ask you not to scream. It might・ provoke them!"
Harry Potter and the Chamber of Secrets,Gilderoy Lockhart,Seamus Finnigan,Gilderoy Lockhart,Cornish pixies?
Harry Potter and the Chamber of Secrets,Gilderoy Lockhart,Gilderoy Lockhart,Seamus Finnigan,Freshly caught Cornish pixies!
Harry Potter and the Chamber of Secrets,Gilderoy Lockhart,Seamus Finnigan,,"Ha, ha. Ha, ha, ha・"
Harry Potter and the Chamber of Secrets,Gilderoy Lockhart,Gilderoy Lockhart,Seamus Finnigan,"Laugh if you will, Mr. Finnigan, but pixies can be devilish tricky little blighters. Let's see what you make of them, ha! Come on now- round them up, round them up, they're only pixies!"
Harry Potter and the Chamber of Secrets,Gilderoy Lockhart,Pixie,,Just stay there!
Harry Potter and the Chamber of Secrets,Gilderoy Lockhart,Neville Longbottom,,Ah! Aaah! Aaah! Aah- aah!
Harry Potter and the Chamber of Secrets,Gilderoy Lockhart,Neville Longbottom,Pixie,"Hey, get me down!"
Harry Potter and the Chamber of Secrets,Gilderoy Lockhart,Hermione Granger,Pixie,Get off me!
Harry Potter and the Chamber of Secrets,Gilderoy Lockhart,Harry Potter,Pixie,Stop! Stop! Hold still!
Harry Potter and the Chamber of Secrets,Gilderoy Lockhart,Gilderoy Lockhart,Pixie,Peskipiksi pesternomi!
Harry Potter and the Chamber of Secrets,Gilderoy Lockhart,Pixie,,"Hee, hee, hee!"
Harry Potter and the Chamber of Secrets,Gilderoy Lockhart,Pixie,,Yeeee-haw!
Harry Potter and the Chamber of Secrets,Gilderoy Lockhart,Pixie,,Wheee!
Harry Potter and the Chamber of Secrets,Gilderoy Lockhart,Gilderoy Lockhart,"Harry Potter, Ron Weasley, Hermione Granger",I'll ask you three to just nip the rest of them back into their cage!
Harry Potter and the Chamber of Secrets,Gilderoy Lockhart,Ron Weasley,"Harry Potter, Hermione Granger",What do we do now?
Harry Potter and the Chamber of Secrets,Gilderoy Lockhart,Hermione Granger,,Immobulus!
Harry Potter and the Chamber of Secrets,Gilderoy Lockhart,Neville Longbottom,,Why is it always me?
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Oliver Wood,"Harry Potter, Marcus Flint","I spent the summer devising a whole new Quidditch program. We are gonna train earlier, harder, and longer. What- I don't believe it! Where do you think you're goin', Flint?"
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Marcus Flint,Oliver Wood,Quidditch practice.
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Oliver Wood,Marcus Flint,I booked the pitch for Gryffindor today.
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Marcus Flint,Oliver Wood,"Easy, Wood. I've got a note."
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Ron Weasley,Harry Potter,Uh-oh. I smell trouble.
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Oliver Wood,Marcus Flint,"＾I, Professor Severus Snape, do hereby give the Slytherin team permission to practice today, owing to the need to train their new Seeker.￣ You've got a new Seeker. Who?"
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Harry Potter,Draco Malfoy,Malfoy?
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Draco Malfoy,Harry Potter,That's right. And that's not all that new this year.
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Ron Weasley,Draco Malfoy,Those are Nimbus Two Thousand and Ones! How did you get those?
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Marcus Flint,Ron Weasley,A gift from Draco's father.
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Draco Malfoy,Ron Weasley,"You see Weasley, unlike some, my father can afford the best."
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Hermione Granger,Draco Malfoy,At least no one on the Gryffindor team had to buy their way in. They got it on pure talent.
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Draco Malfoy,Hermione Granger,"No one asked your opinion, you filthy little Mudblood!"
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Ron Weasley,Draco Malfoy,"You'll pay for that one, Malfoy. Eat slugs!"
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Students,,"Ha, ha, ha!"
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Draco Malfoy,,"Ha, ha!"
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Hermione Granger,Ron Weasley,"You okay, Ron? Say something!"
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Other,,Ooh! Ugh! Yech!
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Collin Creevey,Harry Potter,"Wow! Can you turn him around, Harry?"
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Harry Potter,Collin Creevey,"No, Colin! Get out of the way! Let's take him to Hagrid's."
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Harry Potter,Collin Creevey,He'll know what to do.
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Students,,"Ha, ha, ha・"
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Draco Malfoy,,"Ha, ha・"
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Rubeus Hagrid,Harry Potter,"Wo, this calls for a specialist's equipment. Nothin' to do but wait'll it stops, I'm afraid."
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Harry Potter,Rubeus Hagrid,Ah! Oh・ Okay.
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Rubeus Hagrid,Harry Potter,"Better out than in. Who's Ron tryin' to curse, anyway?"
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Harry Potter,Rubeus Hagrid,"Malfoy. He called Hermione, ・um, well, I don't- I don't know exactly what it means."
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Hermione Granger,Rubeus Hagrid,He called me a Mudblood.
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Rubeus Hagrid,Hermione Granger,He did not!
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Harry Potter,Hermione Granger,What's a Mudblood?
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Hermione Granger,Harry Potter,It means ＾dirty blood.￣ Mudblood's a really foul name for someone who is Muggle-born. Someone with non-magic parents. Someone like me. It's not a term one usually hears in civilized conversation.
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Rubeus Hagrid,Harry Potter,"See, the thing is, Harry, there're some wizards, like the Malfoy family, who think they're better'n everyone else because they're what people call ＾pure blood.￣"
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Harry Potter,Rubeus Hagrid,That's horrible!
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Ron Weasley,Rubeus Hagrid,It's disgusting.
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Rubeus Hagrid,Harry Potter,"And it's codswallop, to boot. ＾Dirty blood.￣ Why, there isn't a wizard alive today that's not half blood or less. More ter the point, they've yet to think of a spell that our Hermione can' do. Come here・ Don't you think on it, Hermione. Don't you think on it for one minute・ eh?"
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Gilderoy Lockhart,Harry Potter,"Harry, Harry, Harry・ Can you possibly imagine a better way to serve detention than by helping me to answer my fan mail?"
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Harry Potter,Gilderoy Lockhart,Not really.
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Gilderoy Lockhart,Harry Potter,"Fame is a fickle friend, Harry. Celebrity is as celebrity does. Remember that."
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Basilisk,Harry Potter,"Come, come, come to me. Come to me!"
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Harry Potter,Gilderoy Lockhart,What?
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Gilderoy Lockhart,Harry Potter,Sorry?
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Harry Potter,Gilderoy Lockhart,That voice.
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Gilderoy Lockhart,Harry Potter,Voice?
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Harry Potter,Gilderoy Lockhart,Didn't you hear it?
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Gilderoy Lockhart,Harry Potter,"What are you talking about, Harry? I think we're getting a bit a- drowsy. And, Great Scott- no wonder! Look at the time! We've been here nearly four hours! Spooky how the time flies when one's having fun. Heh, heh."
Harry Potter and the Chamber of Secrets,Mudbloods and murmurs,Harry Potter,Gilderoy Lockhart,Spooky.
Harry Potter and the Chamber of Secrets,Writing on the wall,Basilisk,Harry Potter,Blood. I smell blood. Let me rip you. Let me kill you. Kill! Kill!
Harry Potter and the Chamber of Secrets,Kill!,Hermione Granger,Harry Potter,Harry!
Harry Potter and the Chamber of Secrets,Kill!,Harry Potter,"Hermione Granger, Ron Weasley",Did you hear it?
Harry Potter and the Chamber of Secrets,Kill!,Ron Weasley,Harry Potter,Hear what?
Harry Potter and the Chamber of Secrets,Kill!,Harry Potter,"Hermione Granger, Ron Weasley",That voice.
Harry Potter and the Chamber of Secrets,Kill!,Hermione Granger,Harry Potter,Voice? What voice?
Harry Potter and the Chamber of Secrets,Kill!,Harry Potter,"Hermione Granger, Ron Weasley",I heard it first in Lockhart's office. And then again just?
Harry Potter and the Chamber of Secrets,Kill!,Basilisk,Harry Potter,It's time.
Harry Potter and the Chamber of Secrets,Kill!,Harry Potter,"Hermione Granger, Ron Weasley",It's moving. I think it's going to kill.
Harry Potter and the Chamber of Secrets,Kill!,Ron Weasley,Harry Potter,Kill?
Harry Potter and the Chamber of Secrets,Kill!,Hermione Granger,Harry Potter,"Harry, wait! Not so fast!"
Harry Potter and the Chamber of Secrets,Kill!,Harry Potter,"Hermione Granger, Ron Weasley",Strange. I've never seen spiders act like that.
Harry Potter and the Chamber of Secrets,Kill!,Ron Weasley,Harry Potter,I don't like spiders・ What's that?
Harry Potter and the Chamber of Secrets,Kill!,Hermione Granger,"Harry Potter, Ron Weasley",The Chamber of Secrets has been opened・ enemies the heir・ beware.' It's written in blood.
Harry Potter and the Chamber of Secrets,Kill!,Harry Potter,Hermione Granger,"Oh, no・ It's Filch's cat. It's Mrs. Norris."
Harry Potter and the Chamber of Secrets,Kill!,Students,,Ahhh! What's that?
Harry Potter and the Chamber of Secrets,Kill!,Poppy Pomfrey,,Oh!
Harry Potter and the Chamber of Secrets,Kill!,Draco Malfoy,All,"Enemies of the heir beware!' You'll be next, Mudbloods!"
Harry Potter and the Chamber of Secrets,Kill!,Argus Filch,Harry Potter,"What's going on 'ere? Go on, make way, make way. Potter-- What are you・Mrs. Norris? You've・murdered my cat."
Harry Potter and the Chamber of Secrets,Kill!,Harry Potter,Argus Filch,No. No.
Harry Potter and the Chamber of Secrets,Kill!,Argus Filch,Harry Potter,I'll kill ya・ I'll kill ya!
Harry Potter and the Chamber of Secrets,Kill!,Albus Dumbledore,Argus Filch,"Argus! Argus, I・ Everyone will proceed to their dormitories immediately. Everyone except・ you three."
Harry Potter and the Chamber of Secrets,Kill!,Other,,"Ravenclaws, follow me!"
Harry Potter and the Chamber of Secrets,Kill!,Albus Dumbledore,Argus Filch,"She's not dead, Argus. She has been Petrified."
Harry Potter and the Chamber of Secrets,Kill!,Gilderoy Lockhart,Albus Dumbledore,"Ah, thought so. So unlucky I wasn't there. I know exactly the counter curse that could have spared her."
Harry Potter and the Chamber of Secrets,Kill!,Albus Dumbledore,Argus Filch,"But how she has been Petrified, I cannot say・"
Harry Potter and the Chamber of Secrets,Kill!,Argus Filch,Albus Dumbledore,Ask him. It's him who's done it. You saw what he wrote on the wall.
Harry Potter and the Chamber of Secrets,Kill!,Harry Potter,Albus Dumbledore,"It's not true sir, I swear. I never touched Mrs. Norris."
Harry Potter and the Chamber of Secrets,Kill!,Argus Filch,Harry Potter,Rubbish!
Harry Potter and the Chamber of Secrets,Kill!,Severus Snape,Albus Dumbledore,"If I might, Headmaster? Perhaps Potter and his friends were simply in the wrong place at the wrong time. However, the circumstances are suspicious. I, for one, don't recall seeing Potter at dinner."
Harry Potter and the Chamber of Secrets,Kill!,Gilderoy Lockhart,Severus Snape,"I'm afraid that's my doing, Severus. You see, Harry was helping me answer my fan mail."
Harry Potter and the Chamber of Secrets,Kill!,Hermione Granger,Severus Snape,"That's why Ron and I went looking for him, Professor. We'd just found him when he said・"
Harry Potter and the Chamber of Secrets,Kill!,Severus Snape,Hermione Granger,"Yes, Miss Granger?"
Harry Potter and the Chamber of Secrets,Kill!,Harry Potter,Severus Snape,When I said I wasn't hungry. We were heading back to the common room when we found Mrs. Norris.
Harry Potter and the Chamber of Secrets,Kill!,Albus Dumbledore,Severus Snape,"Innocent until proven guilty, Severus."
Harry Potter and the Chamber of Secrets,Kill!,Argus Filch,Albus Dumbledore,My cat has been Petrified. I wanna see some punishment!
Harry Potter and the Chamber of Secrets,Kill!,Albus Dumbledore,Argus Filch,"We will be able to cure her, Argus. As I understand it, Madame Sprout has a very healthy growth of Mandrakes. When matured, a potion will be made which will revive Mrs. Norris. And in the meantime, I strongly recommend caution・ to all."
Harry Potter and the Chamber of Secrets,Kill!,Hermione Granger,Harry Potter,"It's a bit strange, isn't it?"
Harry Potter and the Chamber of Secrets,Kill!,Harry Potter,Hermione Granger,Strange?
Harry Potter and the Chamber of Secrets,Kill!,Hermione Granger,Harry Potter,"You hear this voice, a voice only you can hear, and then Mrs. Norris turns up Petrified. It's just・ strange."
Harry Potter and the Chamber of Secrets,Kill!,Harry Potter,"Hermione Granger, Ron Weasley","Do you think I should have told them? Dumbledore and the others, I mean?"
Harry Potter and the Chamber of Secrets,Kill!,Ron Weasley,Harry Potter,Are you mad?
Harry Potter and the Chamber of Secrets,Kill!,Hermione Granger,Harry Potter,"No, Harry. Even in the wizarding world, hearing voices isn't a good sign."
Harry Potter and the Chamber of Secrets,Kill!,Man in a painting,Harry Potter,"She's right, you know."
Harry Potter and the Chamber of Secrets,About the Chamber,Minerva McGonagall,All,"Could I have your attention, please? Right. Now, today, we will be transforming animals into water goblets. Like so. One, two, three, Vera verto. Now it's your turn. Well, who would like to go first? Ah! Mr. Weasley. ＾One, two, three. Vera verto.￣"
Harry Potter and the Chamber of Secrets,About the Chamber,Ron Weasley,,Ahem. Vera verto!
Harry Potter and the Chamber of Secrets,About the Chamber,Students,,"Ha, ha, ha, ha, ha・"
Harry Potter and the Chamber of Secrets,About the Chamber,Minerva McGonagall,Ron Weasley,"That wand needs replacing, Mr. Weasley. Yes, Miss Granger?"
Harry Potter and the Chamber of Secrets,About the Chamber,Hermione Granger,Minerva McGonagall,"Professor, I was wondering if you could tell us about・the Chamber of Secrets?"
Harry Potter and the Chamber of Secrets,About the Chamber,Minerva McGonagall,All,"Well, very well. Well, you all know, of course, that Hogwarts was founded over a thousand years ago by the four greatest witches and wizards of the age: Godric Gryffindor, Helga Hufflepuff, Rowena Ravenclaw, and Salazar Slytherin. Now, three of the founders coexisted quite harmoniously. One did not."
Harry Potter and the Chamber of Secrets,About the Chamber,Ron Weasley,Harry Potter,Three guesses who.
Harry Potter and the Chamber of Secrets,About the Chamber,Minerva McGonagall,All,"Salazar Slytherin wished to be more selective about the students admitted to Hogwarts. He believed magical learning should be kept within all-magic families. In other words, ＾pure-bloods.￣ Unable to sway the others, he decided to leave the school. Now, according to legend, Slytherin had built a hidden chamber in this castle, known as the Chamber of Secrets. Though, shortly before departing, he sealed it until that time when his own true heir returned to the school. The heir alone would be able to open the Chamber and unleash the horror within, and by so doing purge the school of all those who, in Slytherin's view, were unworthy to study magic."
Harry Potter and the Chamber of Secrets,About the Chamber,Hermione Granger,Minerva McGonagall,Muggle-borns.
Harry Potter and the Chamber of Secrets,About the Chamber,Minerva McGonagall,All,"Well, naturally, the school had been searched many times. No such chamber has been found."
Harry Potter and the Chamber of Secrets,About the Chamber,Hermione Granger,Minerva McGonagall,Professor? What exactly does legend tell us lies within the Chamber?
Harry Potter and the Chamber of Secrets,About the Chamber,Minerva McGonagall,All,"Well, the Chamber is said to home to something that only the Heir of Slytherin can control. It is said to be the home of a monster."
Harry Potter and the Chamber of Secrets,About the Chamber,Ron Weasley,"Harry Potter, Hermione Granger",D'you think it's true? D'you think there really is a Chamber of Secrets?
Harry Potter and the Chamber of Secrets,About the Chamber,Hermione Granger,Harry Potter,Yes. Couldn't you tell? McGonagall's worried. All the teachers are.
Harry Potter and the Chamber of Secrets,About the Chamber,Harry Potter,"Hermione Granger, Ron Weasley","Well, if there really is a Chamber of Secrets, a-and it really has been opened, then that means---"
Harry Potter and the Chamber of Secrets,About the Chamber,Hermione Granger,"Harry Potter, Ron Weasley","The Heir of Slytherin has returned to Hogwarts. The question is, who is it?"
Harry Potter and the Chamber of Secrets,About the Chamber,Ron Weasley,"Harry Potter, Hermione Granger",Let's think. Who do we know who thinks all Muggle-borns are scum?
Harry Potter and the Chamber of Secrets,About the Chamber,Hermione Granger,Ron Weasley,If you're talking about Malfoy.
Harry Potter and the Chamber of Secrets,About the Chamber,Ron Weasley,Hermione Granger,"Of course. You heard him! 'You'll be next Mudbloods,'"
Harry Potter and the Chamber of Secrets,About the Chamber,Hermione Granger,Ron Weasley,"I heard him. But Malfoy, the Heir of Slytherin?"
Harry Potter and the Chamber of Secrets,About the Chamber,Harry Potter,Hermione Granger,"Well, maybe Ron's right, Hermione. I mean, look at his family. The whole lot of them have been in Slytherin for centuries."
Harry Potter and the Chamber of Secrets,About the Chamber,Ron Weasley,"Harry Potter, Hermione Granger",Crabbe and Goyle must know. Maybe we could trick them into telling.
Harry Potter and the Chamber of Secrets,About the Chamber,Hermione Granger,"Harry Potter, Ron Weasley","Even they aren't that thick. But there might be another way. Mind you, it would be difficult. Not to mention, we would be breaking about fifty school rules. And, it'll be dangerous. Very dangerous."
Harry Potter and the Chamber of Secrets,Rogue Bludger,Hermione Granger,"Harry Potter, Ron Weasley","Here it is. 'The Polyjuice Potion.'  'Properly brewed, the Polyjuice Potion allows the drinker to transform himself temporarily into the physical form of another.'"
Harry Potter and the Chamber of Secrets,Rogue Bludger,Ron Weasley,Hermione Granger,"Do you mean, if Harry and I drink that stuff, we'll turn into Crabbe and Goyle?"
Harry Potter and the Chamber of Secrets,Rogue Bludger,Hermione Granger,Ron Weasley,Yes.
Harry Potter and the Chamber of Secrets,Rogue Bludger,Ron Weasley,Hermione Granger,Wicked! Malfoy'll tell us anything.
Harry Potter and the Chamber of Secrets,Rogue Bludger,Hermione Granger,Ron Weasley,Exactly. But it's tricky. I've never seen a more complicated potion.
Harry Potter and the Chamber of Secrets,Rogue Bludger,Harry Potter,Hermione Granger,"Well, how long will it take to make?"
